id,mac_address,device_id,port_name,vlan_id,timestamp,observation_confidence,edge_likelihood,transit_likelihood
148462,3C:EC:EF:D0:89:26,Netgear-MS510TXPP,xg10,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148463,BC:24:11:E6:B1:AF,Netgear-MS510TXPP,xg10,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148464,10:6F:D9:B7:DA:D5,Netgear-MS510TXPP,mg5,,1772840764,0.350980392156863,0.32156862745098,0.647058823529412
148465,BC:24:11:99:92:B7,Netgear-MS510TXPP,xg10,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148466,84:EA:ED:CD:E3:AC,Netgear-MS510TXPP,mg6,,1772840764,0.350980392156863,0.32156862745098,0.647058823529412
148467,BC:24:11:36:C9:58,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148468,78:55:36:07:B4:C6,CSS106-Office,106-o-p1-trunk,30,1772840764,0.14,0.0,0.88
148469,28:80:88:6D:98:EC,CSS106-Office,106-o-p1-trunk,2,1772840764,0.14,0.0,0.88
148470,BC:24:11:0A:C8:EF,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148471,BC:24:11:36:C9:58,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148472,84:EA:ED:CD:E3:AC,CSS106-Office,106-o-p1-trunk,90,1772840764,0.14,0.0,0.88
148473,8C:49:62:53:0D:69,CSS106-Office,106-o-p1-trunk,90,1772840764,0.14,0.0,0.88
148474,3C:31:74:E0:10:9C,Netgear-MS510TXPP,port5,90,1772840764,0.9,1.0,0.0
148475,84:EA:ED:CD:E3:AC,Netgear-MS510TXPP,port6,90,1772840764,0.9,1.0,0.0
148476,8C:49:62:53:0D:69,Netgear-MS510TXPP,port5,90,1772840764,0.9,1.0,0.0
148477,8C:85:80:67:79:D0,Netgear-MS510TXPP,port6,90,1772840764,0.9,1.0,0.0
148478,C4:65:16:CB:7F:FE,Netgear-MS510TXPP,port10,99,1772840764,0.2,0.0,0.7
148479,CA:16:30:70:7F:88,Netgear-MS510TXPP,port6,90,1772840764,0.9,1.0,0.0
148480,9C:50:D1:11:BC:94,Netgear-MS510TXPP,port6,90,1772840764,0.9,1.0,0.0
148481,10:6F:D9:B7:DA:D5,Netgear-MS510TXPP,port5,90,1772840764,0.9,1.0,0.0
148482,76:63:B5:5E:06:94,Netgear-MS510TXPP,port6,35,1772840764,0.9,1.0,0.0
148483,78:55:36:07:B4:C6,Netgear-MS510TXPP,port10,30,1772840764,0.2,0.0,0.7
148484,3C:EC:EF:D0:89:26,Netgear-MS510TXPP,port10,30,1772840764,0.2,0.0,0.7
148485,BC:24:11:99:92:B7,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148486,BC:24:11:E6:B1:AF,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148487,BC:24:11:27:76:6B,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148488,70:85:C2:41:A9:6B,Netgear-MS510TXPP,port8,25,1772840764,0.9,1.0,0.0
148489,BC:24:11:01:68:7A,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148490,6C:1F:F7:28:9C:5B,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148491,3C:EC:EF:D0:85:6A,Netgear-MS510TXPP,port9,25,1772840764,0.9,1.0,0.0
148492,38:05:25:30:38:38,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148493,38:05:25:30:48:78,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148494,00:16:3E:1F:05:EC,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148495,00:16:3E:9C:50:AF,Netgear-MS510TXPP,port9,25,1772840764,0.9,1.0,0.0
148496,D4:01:C3:69:81:2D,Netgear-MS510TXPP,port10,2,1772840764,0.2,0.0,0.7
148497,BC:24:11:CC:EF:0B,Netgear-MS510TXPP,port10,2,1772840764,0.2,0.0,0.7
148498,D4:01:C3:69:81:25,Netgear-MS510TXPP,port10,2,1772840764,0.2,0.0,0.7
148499,20:36:26:D7:ED:C0,Netgear-MS510TXPP,port6,2,1772840764,0.9,1.0,0.0
148500,20:36:26:D7:EE:60,Netgear-MS510TXPP,port5,2,1772840764,0.9,1.0,0.0
148501,BC:24:11:12:EC:28,CRS326-Office,ether22,,1772840764,0.9,1.0,0.0
148502,BC:24:11:01:68:7A,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148503,BC:24:11:01:68:7A,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148504,BC:24:11:2A:C6:57,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148505,00:A0:98:53:39:F8,Netgear-MS510TXPP,xmg9,25,1772840764,0.9,1.0,0.0
148506,00:A0:98:53:39:F8,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148507,00:A0:98:53:39:F8,CRS310-Office,310-sfp+1,25,1772840764,0.217073170731707,0.15609756097561,0.804878048780488
148508,BC:24:11:2A:C6:57,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148509,BC:24:11:12:EC:28,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148510,00:A0:98:53:39:F8,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148511,BC:24:11:3F:74:AB,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148512,BC:24:11:A5:17:D3,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148513,BC:24:11:3F:74:AB,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148514,00:A0:98:53:39:F8,Netgear-MS510TXPP,port9,25,1772840764,0.9,1.0,0.0
148515,BC:24:11:A5:17:D3,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148516,BC:24:11:3F:74:AB,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148517,6C:3B:E5:7A:A1:3E,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148518,BC:24:11:A5:17:D3,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148519,00:E0:4C:68:00:43,Netgear-MS510TXPP,xg10,30,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148520,BC:24:11:52:4C:E7,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148521,BC:24:11:3F:74:AB,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148522,BC:24:11:CC:EF:0B,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148523,BC:24:11:3F:74:AB,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148524,BC:24:11:CC:EF:0B,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148525,BC:24:11:52:4C:E7,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148526,BC:24:11:CC:EF:0B,CSS106-Office,106-o-p1-trunk,2,1772840764,0.14,0.0,0.88
148527,76:63:B5:5E:06:94,CSS106-Office,106-o-p1-trunk,35,1772840764,0.14,0.0,0.88
148528,00:E0:4C:68:00:43,CSS106-Office,106-o-p1-trunk,30,1772840764,0.14,0.0,0.88
148529,BC:24:11:9C:99:D5,Netgear-MS510TXPP,xg10,10,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148530,BC:24:11:36:C9:58,Netgear-MS510TXPP,xg10,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148531,20:36:26:D7:ED:C0,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148532,6C:1F:F7:5A:9C:64,Netgear-MS510TXPP,port10,30,1772840764,0.2,0.0,0.7
148533,BC:24:11:36:C9:58,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148534,BC:24:11:9C:99:D5,Netgear-MS510TXPP,port10,10,1772840764,0.2,0.0,0.7
148535,6C:1F:F7:5A:9C:64,CSS106-Office,106-o-p1-trunk,30,1772840764,0.14,0.0,0.88
148536,6C:1F:F7:5A:9C:64,Netgear-MS510TXPP,xg10,30,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148537,BC:24:11:0A:C8:EF,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148538,BC:24:11:0A:C8:EF,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148539,20:36:26:D7:ED:C0,CSS106-Office,106-o-p1-trunk,2,1772840764,0.14,0.0,0.88
148540,20:36:26:D7:ED:C0,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148541,BC:24:11:36:C9:58,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148542,20:36:26:D7:EE:60,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148543,BC:24:11:0A:C8:EF,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148544,20:36:26:D7:EE:60,CSS106-Office,106-o-p1-trunk,2,1772840764,0.14,0.0,0.88
148545,20:36:26:D7:EE:60,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148546,BC:24:11:BD:1A:CB,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148547,BC:24:11:59:19:C5,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148548,BC:24:11:61:84:3A,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148549,BC:24:11:61:84:3A,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148550,BC:24:11:BD:1A:CB,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148551,6C:3B:E5:7A:A1:3E,Netgear-MS510TXPP,xg10,25,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148552,BC:24:11:59:19:C5,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148553,6C:3B:E5:7A:A1:3E,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148554,BC:24:11:BD:1A:CB,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148555,BC:24:11:59:19:C5,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148556,6C:3B:E5:7A:A1:3E,Netgear-MS510TXPP,port10,25,1772840764,0.2,0.0,0.7
148557,BC:24:11:C3:CE:F0,CRS326-Office,sfp-sfpplus2,,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148558,BC:24:11:C3:CE:F0,rb4011,1-sfp-sfpplus,,1772840764,0.5,0.5,0.5
148559,BC:24:11:99:92:B7,CSS106-Office,106-o-p1-trunk,25,1772840764,0.14,0.0,0.88
148560,BC:24:11:12:EC:28,Netgear-MS510TXPP,xg10,10,1772840764,0.213725490196078,0.125490196078431,0.784313725490196
148561,10:6F:D9:B7:DA:D5,CSS106-Office,106-o-p1-trunk,90,1772840764,0.14,0.0,0.88
148562,BC:24:11:12:EC:28,Netgear-MS510TXPP,port10,10,1772840764,0.2,0.0,0.7
148563,BC:24:11:DB:F7:4F,Netgear-MS510TXPP,port10,10,1772840764,0.2,0.0,0.7
148564,28:80:88:6D:98:EC,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148565,B0:41:6F:16:3C:41,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148566,BC:24:11:9C:99:D5,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148567,BC:24:11:DB:F7:4F,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148568,00:16:3E:1F:05:EC,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148569,38:05:25:30:38:39,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148570,3C:EC:EF:D0:85:6A,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148571,70:85:C2:41:A9:6B,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148572,B0:41:6F:12:74:16,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148573,BC:24:11:01:68:7A,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148574,BC:24:11:27:76:6B,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148575,BC:24:11:2A:C6:57,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148576,BC:24:11:52:4C:E7,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148577,BC:24:11:99:92:B7,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148578,00:E0:4C:68:00:43,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148579,3C:EC:EF:D0:89:26,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148580,6C:1F:F7:5A:9C:64,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148581,78:55:36:07:B4:C6,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148582,3C:31:74:E0:10:9C,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148583,84:EA:ED:CD:E3:AC,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148584,8C:49:62:53:0D:69,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148585,8C:85:80:67:79:D0,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148586,9C:50:D1:11:BC:94,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148587,C4:65:16:CB:7F:FE,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148588,EC:71:DB:A0:C8:38,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148589,EC:71:DB:B2:01:34,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148590,EC:71:DB:DB:56:81,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148591,EC:71:DB:EA:B4:00,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148592,38:05:25:30:48:79,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148593,BC:24:11:A5:17:D3,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148594,00:16:3E:9C:50:AF,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148595,BC:24:11:E3:8F:B2,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148596,D4:01:C3:69:81:25,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148597,18:FD:74:D4:D1:32,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148598,18:FD:74:D4:D1:32,CRS326-Office,ether2,,1772840828,0.455555555555556,0.455555555555556,0.5
148599,28:80:88:6D:98:EC,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148600,D4:01:C3:69:81:25,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148601,B0:41:6F:16:3C:41,CRS326-Office,ether22,,1772840828,0.9,1.0,0.0
148602,BC:24:11:9C:99:D5,CRS326-Office,ether22,,1772840828,0.9,1.0,0.0
148603,BC:24:11:DB:F7:4F,CRS326-Office,ether22,,1772840828,0.9,1.0,0.0
148604,BC:24:11:E3:8F:B2,CRS326-Office,ether22,,1772840828,0.9,1.0,0.0
148605,00:16:3E:1F:05:EC,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148606,00:16:3E:9C:50:AF,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148607,38:05:25:30:38:38,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148608,38:05:25:30:38:39,CRS326-Office,ether17,,1772840828,0.9,1.0,0.0
148609,38:05:25:30:48:78,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148610,38:05:25:30:48:79,CRS326-Office,ether19,,1772840828,0.9,1.0,0.0
148611,3C:EC:EF:D0:85:6A,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148612,6C:1F:F7:28:9C:5B,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148613,6C:3B:E5:7A:A1:3E,CRS326-Office,ether9,,1772840828,0.9,1.0,0.0
148614,70:85:C2:41:A9:6B,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148615,B0:41:6F:12:74:16,CRS326-Office,ether21,,1772840828,0.9,1.0,0.0
148616,BC:24:11:01:68:7A,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148617,BC:24:11:0A:C8:EF,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148618,BC:24:11:27:76:6B,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148619,BC:24:11:2A:C6:57,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148620,BC:24:11:52:4C:E7,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148621,BC:24:11:59:19:C5,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148622,BC:24:11:61:84:3A,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148623,BC:24:11:99:92:B7,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148624,BC:24:11:A5:17:D3,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148625,BC:24:11:BD:1A:CB,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148626,00:E0:4C:68:00:43,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148627,3C:EC:EF:D0:89:26,CRS326-Office,ether18,,1772840828,0.9,1.0,0.0
148628,6C:1F:F7:5A:9C:64,CRS326-Office,ether12,,1772840828,0.9,1.0,0.0
148629,78:55:36:07:B4:C6,CRS326-Office,ether10,,1772840828,0.9,1.0,0.0
148630,3C:31:74:E0:10:9C,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148631,84:EA:ED:CD:E3:AC,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148632,8C:49:62:53:0D:69,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148633,8C:85:80:67:79:D0,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148634,9C:50:D1:11:BC:94,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148635,C4:65:16:CB:7F:FE,CRS326-Office,ether8,,1772840828,0.9,1.0,0.0
148636,EC:71:DB:A0:C8:38,CRS326-Office,ether2,,1772840828,0.455555555555556,0.455555555555556,0.5
148637,EC:71:DB:B2:01:34,CRS326-Office,ether2,,1772840828,0.455555555555556,0.455555555555556,0.5
148638,EC:71:DB:DB:56:81,CRS326-Office,ether2,,1772840828,0.455555555555556,0.455555555555556,0.5
148639,EC:71:DB:EA:B4:00,CRS326-Office,ether2,,1772840828,0.455555555555556,0.455555555555556,0.5
148640,BC:24:11:9C:99:D5,CRS310-Office,310-sfp+2,10,1772840828,0.128571428571429,0.0,0.914285714285714
148641,BC:24:11:01:68:7A,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148642,84:EA:ED:CD:E3:AC,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148643,28:80:88:6D:98:EC,CRS310-Office,310-sfp+1,2,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148644,38:05:25:30:38:39,CRS310-Office,310-sfp+2,25,1772840828,0.128571428571429,0.0,0.914285714285714
148645,BC:24:11:2A:C6:57,CRS310-Office,310-port7,25,1772840828,0.0,0.0,0.0
148646,20:36:26:D7:EE:60,CRS310-Office,310-sfp+1,2,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148647,BC:24:11:DB:F7:4F,CRS310-Office,310-sfp+2,10,1772840828,0.128571428571429,0.0,0.914285714285714
148648,8C:85:80:67:79:D0,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148649,3C:EC:EF:D0:85:6A,CRS310-Office,310-sfp+1,25,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148650,BC:24:11:36:C9:58,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148651,BC:24:11:52:4C:E7,CRS310-Office,310-port7,25,1772840828,0.0,0.0,0.0
148652,BC:24:11:27:76:6B,CRS310-Office,310-port7,25,1772840828,0.0,0.0,0.0
148653,BC:24:11:59:19:C5,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148654,BC:24:11:E6:B1:AF,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148655,20:36:26:D7:ED:C0,CRS310-Office,310-sfp+1,2,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148656,BC:24:11:E3:8F:B2,CRS310-Office,310-sfp+2,10,1772840828,0.128571428571429,0.0,0.914285714285714
148657,BC:24:11:61:84:3A,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148658,00:E0:4C:68:00:43,CRS310-Office,310-port4,30,1772840828,0.9,1.0,0.0
148659,6C:3B:E5:7A:A1:3E,CRS310-Office,310-sfp+2,25,1772840828,0.128571428571429,0.0,0.914285714285714
148660,38:05:25:30:48:78,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148661,8C:49:62:53:0D:69,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148662,EC:71:DB:A0:C8:38,CRS310-Office,310-sfp+2,99,1772840828,0.128571428571429,0.0,0.914285714285714
148663,3C:31:74:E0:10:9C,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148664,BC:24:11:BD:1A:CB,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148665,C4:65:16:CB:7F:FE,CRS310-Office,310-sfp+2,99,1772840828,0.128571428571429,0.0,0.914285714285714
148666,BC:24:11:C3:CE:F0,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148667,EC:71:DB:EA:B4:00,CRS310-Office,310-sfp+2,99,1772840828,0.128571428571429,0.0,0.914285714285714
148668,B0:41:6F:12:74:16,CRS310-Office,310-sfp+2,25,1772840828,0.128571428571429,0.0,0.914285714285714
148669,6C:1F:F7:5A:9C:64,CRS310-Office,310-sfp+2,30,1772840828,0.128571428571429,0.0,0.914285714285714
148670,38:05:25:30:38:38,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148671,EC:71:DB:EA:B4:00,CSS106-Office,106-o-p2-nvr,99,1772840828,0.9,1.0,0.0
148672,EC:71:DB:DB:56:81,CSS106-Office,106-o-p2-nvr,99,1772840828,0.9,1.0,0.0
148673,CA:16:30:70:7F:88,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148674,CA:16:30:70:7F:88,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148675,CA:16:30:70:7F:88,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148676,10:6F:D9:B7:DA:D5,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148677,10:6F:D9:B7:DA:D5,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148678,EC:71:DB:B2:01:34,CRS310-Office,310-sfp+2,99,1772840828,0.128571428571429,0.0,0.914285714285714
148679,EC:71:DB:DB:56:81,CRS310-Office,310-sfp+2,99,1772840828,0.128571428571429,0.0,0.914285714285714
148680,76:63:B5:5E:06:94,CRS310-Office,310-sfp+1,35,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148681,76:63:B5:5E:06:94,rb4011,1-sfp-sfpplus,,1772840828,0.5,0.5,0.5
148682,76:63:B5:5E:06:94,CRS326-Office,sfp-sfpplus2,,1772840828,0.213725490196078,0.125490196078431,0.784313725490196
148683,BC:24:11:12:EC:28,CRS310-Office,310-sfp+2,10,1772840828,0.128571428571429,0.0,0.914285714285714
148684,78:55:36:07:B4:C6,CRS310-Office,310-sfp+2,30,1772840828,0.128571428571429,0.0,0.914285714285714
148685,3C:EC:EF:D0:89:26,CRS310-Office,310-sfp+2,30,1772840828,0.128571428571429,0.0,0.914285714285714
148686,BC:24:11:A5:17:D3,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148687,00:16:3E:1F:05:EC,CSS106-Office,106-o-p1-trunk,25,1772840828,0.14,0.0,0.88
148688,BC:24:11:CC:EF:0B,CRS310-Office,310-p8-holocron2,2,1772840828,0.9,1.0,0.0
148689,BC:24:11:0A:C8:EF,CRS310-Office,310-p6-holocron1,25,1772840828,0.1,0.0,1.0
148690,00:16:3E:9C:50:AF,CRS310-Office,310-sfp+1,25,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148691,38:05:25:30:48:79,CRS310-Office,310-sfp+2,25,1772840828,0.128571428571429,0.0,0.914285714285714
148692,3C:EC:EF:D0:89:26,CSS106-Office,106-o-p1-trunk,30,1772840828,0.14,0.0,0.88
148693,EC:71:DB:B2:01:34,CSS106-Office,106-o-p2-nvr,99,1772840828,0.9,1.0,0.0
148694,BC:24:11:99:92:B7,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148695,70:85:C2:41:A9:6B,CRS310-Office,310-sfp+1,25,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148696,BC:24:11:3F:74:AB,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148697,C4:65:16:CB:7F:FE,CSS106-Office,106-o-p1-trunk,99,1772840828,0.14,0.0,0.88
148698,78:55:36:07:B4:C6,CSS106-Office,106-o-p1-trunk,30,1772840828,0.14,0.0,0.88
148699,BC:24:11:27:76:6B,CSS106-Office,106-o-p1-trunk,25,1772840828,0.14,0.0,0.88
148700,6C:1F:F7:28:9C:5B,CRS310-Office,310-port7,25,1772840828,0.0,0.0,0.0
148701,9C:50:D1:11:BC:94,CRS310-Office,310-sfp+1,90,1772840828,0.217073170731707,0.15609756097561,0.804878048780488
148702,00:16:3E:1F:05:EC,CRS310-Office,310-p8-holocron2,25,1772840828,0.9,1.0,0.0
148703,EC:71:DB:A0:C8:38,CSS106-Office,106-o-p2-nvr,99,1772840828,0.9,1.0,0.0
